Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local,10,5,1321,128 kib,7760,168907216.494845,0,2,7,0,1658
HTTP/1,HTTP,Local,10,5,1326,1 mib,37574,279064370.440749,3,5,29,1,5642
HTTP/1,HTTP,Local,10,5,1331,64 mib,1483728,452298874.396343,80,262,1149,13,5868
HTTP/1,HTTP,Local,10,5,1332,16 kib,4100,39958051.849865,0,0,3,0,5652
HTTP/1,HTTP,Local,10,5,1333,64 kib,6595,99369238.233867,0,1,5,17592186044415,5640
HTTP/1,HTTP,Local,10,5,1336,128 b,3944,324486.019216,0,0,4,0,1669
HTTP/1,HTTP,Local,10,5,1344,256 kib,11823,221712507.189012,1,1,8,0,1658
HTTP/1,HTTP,Local,10,5,1350,2 mib,88400,237232510.602292,7,11,64,1,1665
HTTP/1,HTTP,Local,10,5,1351,32 b,4092,78186.082877,0,0,3,0,5662
HTTP/1,HTTP,Local,10,5,1354,64 mib,1431904,468668508.455905,67,252,1112,71,1888
HTTP/1,HTTP,Local,10,5,1355,64 b,4141,154529.650377,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1361,256 kib,12314,212874253.928296,1,2,10,0,1659
HTTP/1,HTTP,Local,10,5,1362,128 kib,7410,176863808.714191,0,1,6,17592186044414,5639
HTTP/1,HTTP,Local,10,5,1369,16 kib,5095,32151337.349634,0,0,4,0,5654
HTTP/1,HTTP,Local,10,5,1371,512 b,3768,1358666.808194,0,1,4,0,5660
HTTP/1,HTTP,Local,10,5,1372,1 kib,3201,3198600.612232,1,0,3,0,5660
HTTP/1,HTTP,Local,10,5,1376,2 mib,70493,297496641.524797,5,12,55,1,5643
HTTP/1,HTTP,Local,10,5,1376,512 kib,19506,268778804.796399,3,2,15,0,1659
HTTP/1,HTTP,Local,10,5,1379,8 kib,4991,16411571.440019,0,1,4,17592186044414,5653
HTTP/1,HTTP,Local,10,5,1383,256 b,5037,508158.323078,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1384,64 kib,6062,108107751.439270,0,1,5,0,1658
HTTP/1,HTTP,Local,10,5,1385,256 b,4252,602069.614299,0,0,3,0,1669
HTTP/1,HTTP,Local,10,5,1386,4 kib,4113,9958425.518465,1,1,5,0,5660
HTTP/1,HTTP,Local,10,5,1387,1 kib,3809,2688299.073272,0,1,4,0,1658
HTTP/1,HTTP,Local,10,5,1387,512 b,3693,1386143.974876,1,1,5,0,1669
HTTP/1,HTTP,Local,10,5,1388,8 mib,202188,414891281.930044,14,34,156,3,1681
HTTP/1,HTTP,Local,10,5,1392,2 kib,3597,5693158.757957,0,1,5,0,1659
HTTP/1,HTTP,Local,10,5,1392,32 b,3609,88645.114823,0,0,3,0,5662
HTTP/1,HTTP,Local,10,5,1392,64 kib,7160,91524334.892815,1,1,7,17592186044415,5641
HTTP/1,HTTP,Local,10,5,1394,64 mib,1545161,434316320.435217,90,271,1191,17592186044411,5857
HTTP/1,HTTP,Local,10,5,1397,4 mib,117781,356108896.558458,9,18,89,3,1668
HTTP/1,HTTP,Local,10,5,1402,64 b,3677,174040.736410,1,1,5,0,5662
HTTP/1,HTTP,Local,10,5,1403,2 kib,3947,5188750.950089,0,0,3,0,1659
HTTP/1,HTTP,Local,10,5,1407,128 kib,9026,145201564.213628,2,2,8,17592186044415,5640
HTTP/1,HTTP,Local,10,5,1412,32 kib,8695,37683426.100557,0,1,7,17592186044415,1658
HTTP/1,HTTP,Local,10,5,1412,32 mib,964562,347872215.575567,48,174,744,51,5738
HTTP/1,HTTP,Local,10,5,1413,1 mib,39376,266295547.586879,3,6,31,1,5642
HTTP/1,HTTP,Local,10,5,1414,4 kib,5477,7478546.649626,0,2,6,0,5660
HTTP/1,HTTP,Local,10,5,1415,2 mib,82070,255532106.738150,5,11,62,4,1664
HTTP/1,HTTP,Local,10,5,1416,32 mib,793841,422684116.659012,45,138,610,28,5766
HTTP/1,HTTP,Local,10,5,1417,512 b,3773,1356974.371207,0,1,3,0,5662
HTTP/1,HTTP,Local,10,5,1426,16 mib,499107,336144539.690071,30,84,382,17592186044415,5677
HTTP/1,HTTP,Local,10,5,1428,2 kib,4298,4764120.219596,0,0,3,0,5660
HTTP/1,HTTP,Local,10,5,1438,4 kib,4342,9432354.634427,1,0,5,0,1659
HTTP/1,HTTP,Local,10,5,1443,128 b,4033,317326.524035,0,1,4,0,5662
HTTP/1,HTTP,Local,10,5,1443,8 kib,4389,18664843.928002,0,0,3,0,1658
