Protocol,Kind,Test Name,Files Count,Setup Time,TTFB,Size,Time,Goodput,CPU User,CPU System,CPU Total,Memory Diff,Memory Total
HTTP/1,HTTP,Local-10,10,6,102150,128 b,1840779,695.357781,0,2,1546,0,1562
HTTP/1,HTTP,Local-10,10,6,102253,2 kib,1019379,20090.647274,56,13,876,0,5730
HTTP/1,HTTP,Local-10,10,6,102392,128 b,509103,2514.222051,9,8,476,0,5736
HTTP/1,HTTP,Local-10,10,6,102393,16 mib,4546872,36898368.812669,99,273,3594,17592186044415,5588
HTTP/1,HTTP,Local-10,10,6,102502,64 b,784188,816.129889,1,10,699,17592186044294,1562
HTTP/1,HTTP,Local-10,10,6,102632,16 mib,4839590,34666604.622846,92,236,3846,17592186044310,5593
HTTP/1,HTTP,Local-10,10,6,102636,32 b,508530,629.263754,6,6,475,17592186044415,5732
HTTP/1,HTTP,Local-10,10,6,102640,64 b,1277590,500.942868,22,17,1078,0,5735
HTTP/1,HTTP,Local-10,10,6,102793,8 kib,1023379,80048.498133,8,10,885,17592186044414,5737
HTTP/1,HTTP,Local-10,10,6,102865,512 kib,2441875,2147071.234435,4,8,2014,1,1513
HTTP/1,HTTP,Local-10,10,6,102895,512 kib,2291431,2288036.576605,4,7,1900,17592186044415,1513
HTTP/1,HTTP,Local-10,10,6,102969,64 kib,643619,1018240.893148,0,2,591,0,1512
HTTP/1,HTTP,Local-10,10,6,102983,64 kib,926904,707041.784901,9,9,806,0,5659
HTTP/1,HTTP,Local-10,10,6,103034,2 mib,991196,21157780.404009,15,27,857,0,5660
HTTP/1,HTTP,Local-10,10,6,103057,32 b,1278678,250.258431,16,28,1063,17592186044415,5733
HTTP/1,HTTP,Local-10,10,6,103101,256 b,767424,3335.834340,12,11,683,17592186044415,5731
HTTP/1,HTTP,Local-10,10,6,103172,32 kib,1441965,227245.349872,14,15,1214,17592186044415,5657
HTTP/1,HTTP,Local-10,10,6,103229,64 b,3165363,202.188450,0,3,2605,0,1726
HTTP/1,HTTP,Local-10,10,6,103253,32 b,1322978,241.878422,1,2,1135,0,1725
HTTP/1,HTTP,Local-10,10,6,103302,32 b,534602,598.576025,0,1,505,0,1726
HTTP/1,HTTP,Local-10,10,6,103317,256 kib,1821781,1438942.828447,23,21,1504,17592186044415,5657
HTTP/1,HTTP,Local-10,10,6,103466,128 kib,1579366,829902.316536,2,3,1337,17592186044415,1512
HTTP/1,HTTP,Local-10,10,6,103688,16 mib,4229451,39667596.582450,43,219,3392,17592186044408,1551
HTTP/1,HTTP,Local-10,10,6,103725,2 mib,1590109,13188730.257565,11,21,1333,17592186044411,1512
HTTP/1,HTTP,Local-10,10,6,103796,8 kib,2376030,34477.667545,2,4,1976,0,1565
HTTP/1,HTTP,Local-10,10,6,103818,1 kib,797691,12837.039673,0,1,716,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,103844,2 kib,783781,26129.744644,0,1,704,0,1564
HTTP/1,HTTP,Local-10,10,6,103941,256 b,537093,4766.398085,1,1,509,0,1563
HTTP/1,HTTP,Local-10,10,6,104025,64 kib,2119258,309240.265804,3,5,1767,17592186044415,1512
HTTP/1,HTTP,Local-10,10,6,104080,16 kib,1873978,87428.955302,1,2,1574,0,1565
HTTP/1,HTTP,Local-10,10,6,104275,1 mib,1759855,5958308.388099,6,10,1474,0,1513
HTTP/1,HTTP,Local-10,10,6,104490,256 kib,2112260,1241058.869246,5,5,1762,0,1512
HTTP/1,HTTP,Local-10,10,6,104601,64 mib,18578963,36120886.743112,103,521,14718,17592186044407,1660
HTTP/1,HTTP,Local-10,10,6,104620,8 mib,2912857,28798551.635343,23,86,2371,17592186044404,1519
HTTP/1,HTTP,Local-10,10,6,104646,2 kib,1339388,15290.562117,1,3,1149,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,104647,8 mib,11234291,7466966.918812,33,140,8955,17592186044414,1519
HTTP/1,HTTP,Local-10,10,6,104673,32 mib,8780270,38215716.869397,65,286,6986,2,1592
HTTP/1,HTTP,Local-10,10,6,104739,8 mib,3521192,23823199.911121,20,83,2856,7,1526
HTTP/1,HTTP,Local-10,10,6,104885,1 mib,1479641,7086691.016714,6,9,1254,17592186044413,1511
HTTP/1,HTTP,Local-10,10,6,104895,2 kib,804079,25470.111980,0,3,722,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,104916,256 kib,1049625,2497499.585090,2,5,917,0,1512
HTTP/1,HTTP,Local-10,10,6,104943,16 kib,1124135,145747.554454,1,2,978,0,1565
HTTP/1,HTTP,Local-10,10,6,105135,64 kib,1561507,419696.884018,1,3,1325,0,1512
HTTP/1,HTTP,Local-10,10,6,105170,16 kib,1094058,149754.318462,1,6,951,17592186044379,1513
HTTP/1,HTTP,Local-10,10,6,105289,512 b,790003,6480.986406,1,1,713,0,1564
HTTP/1,HTTP,Local-10,10,6,105297,256 kib,779487,3363030.196122,17,14,689,1,5658
HTTP/1,HTTP,Local-10,10,6,105646,128 b,1051366,1217.462946,1,3,921,17592186044415,1561
HTTP/1,HTTP,Local-10,10,6,105774,8 kib,1587337,51608.429108,1,4,1350,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,105842,32 kib,1106951,296020.329716,0,3,963,0,1512
HTTP/1,HTTP,Local-10,10,6,105984,2 mib,2800270,7489105.605270,11,32,2293,17592186044415,1516
HTTP/1,HTTP,Local-10,10,6,106139,64 mib,15123351,44374332.708271,112,526,11987,5,1669
HTTP/1,HTTP,Local-10,10,6,106198,512 kib,2046274,2562158.693763,4,5,1710,17592186044415,1513
HTTP/1,HTTP,Local-10,10,6,106287,8 mib,3474104,24146102.229973,23,87,2814,17592186044410,1520
HTTP/1,HTTP,Local-10,10,6,106724,256 kib,1341457,1954172.397061,2,4,1150,0,1512
HTTP/1,HTTP,Local-10,10,6,106930,64 mib,14277085,47004597.927378,102,516,11314,13,1663
HTTP/1,HTTP,Local-10,10,6,106962,32 b,791438,404.326904,1,2,715,0,1726
HTTP/1,HTTP,Local-10,10,6,106988,64 mib,14041055,47794743.406539,101,499,11122,7,1660
HTTP/1,HTTP,Local-10,10,6,107119,256 b,1047158,2444.712259,1,1,920,0,1564
HTTP/1,HTTP,Local-10,10,6,107258,32 b,1038467,308.146290,1,2,911,17592186044415,1726
HTTP/1,HTTP,Local-10,10,6,107269,8 kib,530423,154442.600216,1,1,506,0,1565
HTTP/1,HTTP,Local-10,10,6,107284,64 b,1314037,487.048542,1,2,1131,0,1727
HTTP/1,HTTP,Local-10,10,6,107435,512 b,531794,9627.786393,1,2,508,0,1564
HTTP/1,HTTP,Local-10,10,6,107544,32 b,1305494,245.117884,1,3,1126,0,1726
HTTP/1,HTTP,Local-10,10,6,107545,2 kib,1853891,11047.034475,2,2,1563,0,1564
HTTP/1,HTTP,Local-10,10,6,107612,16 kib,1387296,118100.212759,2,8,1187,17592186044401,1550
HTTP/1,HTTP,Local-10,10,6,107762,32 kib,586390,558808.507300,1,2,551,0,1512
HTTP/1,HTTP,Local-10,10,6,108088,256 b,802865,3188.579306,0,2,724,0,1564
HTTP/1,HTTP,Local-10,10,6,108460,512 kib,1387859,3777674.004850,4,5,1188,17592186044415,1513
HTTP/1,HTTP,Local-10,10,6,108738,2 mib,2442288,8586831.220520,10,32,2007,0,1514
HTTP/1,HTTP,Local-10,10,6,109042,4 kib,539076,75981.752507,1,2,516,0,1565
HTTP/1,HTTP,Local-10,10,6,109284,2 kib,1046782,19564.719385,1,2,919,0,1564
HTTP/1,HTTP,Local-10,10,6,109339,1 kib,1868055,5481.636438,0,2,1574,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,109503,16 kib,574716,285079.935133,1,2,545,0,1565
HTTP/1,HTTP,Local-10,10,6,109892,32 kib,1385194,236558.837044,1,2,1189,0,1512
HTTP/1,HTTP,Local-10,10,6,109915,512 b,1569276,3262.649394,0,2,1336,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,109924,256 b,1861846,1374.978791,0,2,1569,0,1564
HTTP/1,HTTP,Local-10,10,6,110137,256 b,786817,3253.615103,0,2,713,0,1562
HTTP/1,HTTP,Local-10,10,6,110702,256 kib,1062047,2468289.312538,1,4,931,17592186044415,1512
HTTP/1,HTTP,Local-10,10,6,111215,128 b,1322111,968.148372,1,1,1140,0,1562
HTTP/1,HTTP,Local-10,10,6,111498,8 kib,2682888,30534.257820,1,2,2227,0,1565
HTTP/1,HTTP,Local-10,10,6,111670,128 b,537543,2381.201752,1,1,516,0,1562
HTTP/1,HTTP,Local-10,10,6,1117025,128 b,535068,2392.217965,2,2,1313,0,1562
HTTP/1,HTTP,Local-10,10,6,1117714,128 kib,1038647,1261948.710997,29,23,1684,1,5659
HTTP/1,HTTP,Local-10,10,6,111808,1 kib,781512,13102.794107,1,1,708,0,1564
HTTP/1,HTTP,Local-10,10,6,111820,2 kib,793816,25799.400340,1,2,721,0,1564
HTTP/1,HTTP,Local-10,10,6,1120745,4 mib,5155224,8136026.047673,20,65,4960,0,1514
HTTP/1,HTTP,Local-10,10,6,112078,1 mib,1464526,7159830.451662,6,10,1248,2,1514
HTTP/1,HTTP,Local-10,10,6,1130195,256 b,1332747,1920.844403,0,2,1961,17592186044415,1564
HTTP/1,HTTP,Local-10,10,6,113021,1 mib,2109000,4971910.150985,6,13,1761,17592186044415,1513
